HTML_URL,Title,Body,Labels,matched_keywords
https://github.com/etesync/android/issues/227,PSA: Dealing with Invalid Token,"I've had the EteSync client fail to sync contacts and calendars for a few weeks with the ""Authentication failed"" message. When trying to access the ""dashboard"" (account -> settings -> account dashboard), the app would simply popup with ""Invalid token"".

This error has been encountered by others in the past years, causing data loss:
https://github.com/etesync/android/issues/189
https://github.com/etesync/android/issues/186
https://github.com/etesync/android/issues/119

[Here](https://github.com/etesync/android/issues/186#issuecomment-1159805382) says to logout, but there's no ""logout"" function. Searching for code with logout functionality points to https://github.com/etesync/android/commit/5857ed51d0c743f7072d22e03e2073a91ecf7bc9 which is part of the `deleteAccount` method.

Deleting an account would delete all unsynchronized data on the device.

Here's a workaround: changing the encryption password will force the app to re-acquire a token.
I didn't check why the old password (token?) was accepted while doing the change, but hey..

Regards",[],data loss
https://github.com/etesync/android/issues/223,The message isn't persisted when the app is paused,"In the double screen rotation test to detect data loss, an application failure was identified: message loss.

<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://github.com/etesync/android/assets/3637419/cdde12bc-743d-46c6-9b0f-9d64d4d4d474"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://github.com/etesync/android/assets/3637419/6a701d8c-c059-48f5-955c-301354c29d09"" width=20% height=20%>
</figure>

</div> 


The occurrence of data loss is a common problem that arises when important data is unintentionally deleted or when state variables are mistakenly assigned with default or initial values. This issue is closely related to the lifecycle of the activity (1). During a screen rotation, for example, the activity is destroyed and resumed, and if the developer fails to save the variables before destruction and restore them after creation, data loss is likely to occur. To prevent such data loss, developers must implement the logic necessary to save the activity state in the onSaveInstanceState() callback method and restore its state in the onRestoreInstanceState() callback method.

Another effective approach to avoiding data loss problems is to utilize the view model, which is specifically designed to store and manage UI-related data in a lifecycle-conscious manner (2). By employing this technique, developers can minimize the risk of data loss and ensure the smooth functioning of their applications.





References:

https://developer.android.com/guide/components/activities/activity-lifecycle
https://developer.android.com/topic/libraries/architecture/viewmodel

",[],data loss
https://github.com/etesync/android/issues/203,Unsaved form in the activity AccountsActivity and WebViewActivity,"Hi, this issue has relation with #202 

When executing this sequence of actions, there is a loss of data in the activity AccountsActivity:

IntentEvent(intent='am start com.etesync.syncadapter/com.etesync.syncadapter.ui.AccountsActivity')	
KeyEvent(name=BACK)	
IntentEvent(intent='am start com.etesync.syncadapter/com.etesync.syncadapter.ui.AccountsActivity')	
ScrollEvent(direction=FULL_RIGHT)	
TouchEvent	[[540,778],[652,862]]
FillUIEvent
	
**Cap01:** capture screen properties before rotation
_DoubleRotationEvent_
**Cap02:** capture screen properties after rotation


**Cap01 != Cap02** (incompatible sizes)



When executing this sequence of actions, there is a loss of data in the activity WebViewActivity:
TouchEvent	[[35,558],[692,614]]
ScrollEvent(direction=FULL_LEFT)	
KeyEvent(name=BACK)	
IntentEvent(intent='am start com.etesync.syncadapter/com.etesync.syncadapter.ui.AccountsActivity')	
DoubleRotationEvent	
KeyEvent(name=BACK)	
IntentEvent(intent='am start com.etesync.syncadapter/com.etesync.syncadapter.ui.AccountsActivity')	
TouchEvent	[[594,1432],[692,1530]]
TouchEvent	[[0,54],[98,152]]
TouchEvent	[[0,54],[98,152]]
TouchEvent	[[0,686],[490,770]]
TouchEvent	[[113,1317],[411,1357]]
ScrollEvent(direction=FULL_RIGHT)	
ScrollEvent(direction=UP)	[[0,152],[722,1560]]
TouchEvent	[[176,496],[497,538]]
FillUIEvent	

**Cap01:** capture screen properties before rotation
_DoubleRotationEvent_
**Cap02:** capture screen properties after rotation


**Cap01 != Cap02** (Loses screen state: scroll)



Note: 
- Double screen rotation (DoubleRotationEvent): It is executed twice to reach a state that should be exactly the same as the screen before if no data loss occurred.
- A data loss problem occurs when data is accidentally deleted or state variables are accidentally assigned with default or initial values.
",[],data loss
https://github.com/AdAway/AdAway/issues/4048,VPN Adblock slows down the connection sometimes,"My phone isn't unlocked yet, so I have to use VPN adblock. I noticed that single requests have a very high latency and sometimes even time out, even though my network connection is perfectly fine.

For example, opening github just took me about 20 seconds, just to load the page. Getting to this repo was perfectly smooth, and submitting this issue will probably take ages again.

This happens most often within 12:00-18:00 (noon-6:00 p.m.) CET, but also occasionally at any other time.

Already tested, the problem doesn't occur when the VPN is disabled. Also tested multiple webview versions, that didn't change anything.

Using AdAway 6.1.1 on Xiaomi 14P (android 14)

Does anyone know what this is caused by or how to fix without having to disable?",[],latency
https://github.com/freenet-mobile/app/issues/86,Consider running node in foreground or periodically,"**Is your feature request related to a problem? Please describe.**
Instead of running 24/7 from a resource consumption perspective it makes sense to run either when the user in using the node or periodically (e.g. to check F2F messages, or in the context of a chat application).

**Describe the solution you'd like**
I'd like the node to either run when I open the application to navigate / check messages etc. This will also mean that the ""Start/Stop"" functionally becomes implicit in the use. The application needs to redo it's UI to be content-first either by including FMS/Sone/Chat app etc.",['enhancement'],resource consumption
https://github.com/boon-code/bluepass/issues/7,Data Loss in Android Apps (Activity Lifecycles),"In the double screen rotation test to detect data loss, an application failure was identified: fragment loss.


<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://github.com/boon-code/bluepass/assets/3637419/14bb04ac-6775-4f86-abce-8e35bbf29a5b"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://github.com/boon-code/bluepass/assets/3637419/949af91c-f2e7-4573-8b31-d44ccb03ddda"" width=20% height=20%>
</figure>

</div> 


<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://github.com/boon-code/bluepass/assets/3637419/dd7dbaa7-7799-4a1e-84b1-dde22ef0112e"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://github.com/boon-code/bluepass/assets/3637419/51dd2c13-8195-448a-8c81-913a110dc4dc"" width=20% height=20%>
</figure>

</div> 




- Device: Pixel 2 with OS: Android 11

The occurrence of data loss is a common problem that arises when important data is unintentionally deleted or when state variables are mistakenly assigned with default or initial values. This issue is closely related to the lifecycle of the activity (1). During a screen rotation, for example, the activity is destroyed and resumed, and if the developer fails to save the variables before destruction and restore them after creation, data loss is likely to occur. To prevent such data loss, developers must implement the logic necessary to save the activity state in the onSaveInstanceState() callback method and restore its state in the onRestoreInstanceState() callback method.

Another effective approach to avoiding data loss problems is to utilize the view model, which is specifically designed to store and manage UI-related data in a lifecycle-conscious manner (2). By employing this technique, developers can minimize the risk of data loss and ensure the smooth functioning of their applications.



References:

1. https://developer.android.com/guide/components/activities/activity-lifecycle
2. https://developer.android.com/topic/libraries/architecture/viewmodel


",['bug'],data loss
https://github.com/nandan-desai-extras/PrivacyBreacher/issues/15,List Tracking identifiers,"App with no prems can use several Tracking identifiers, list them by:
- ff they change across profiles
- if factory reset change them
- if app re-installation in the same profile change them
- if user can re-set them
- are they exists in stock android (degoogled) or require GooglePlayServices.

For ANDROID_ID opened issue: #8

Below some DRM IDs: (more info at: https://beltran.work/blog/2018-03-27-device-unique-id-android/)
```kotlin
val COMMON_PSSH_UUID = UUID(0x1077EFECC0B24D02L, -0x531cc3e1ad1d04b5L)
val CLEARKEY_UUID = UUID(-0x1d8e62a7567a4c37L, 0x781AB030AF78D30EL)
val PLAYREADY_UUID = UUID(-0x65fb0f8667bfbd7aL, -0x546d19a41f77a06bL)
val WIDEVINE_UUID = UUID(-0x121074568629b532L, -0x5c37d8232ae2de13L)

val drumIDByteArray = MediaDrm(WIDEVINE_UUID).getPropertyByteArray(MediaDrm.PROPERTY_DEVICE_UNIQUE_ID)
val drumID = android.util.Base64.encodeToString(drumIDByteArray,android.util.Base64.DEFAULT)
```

Store Random UUID in external-storage App-Specific folder (`getExternalFilesDir()`) or other place (need to survive re-installation, thus external storage...)
more info: https://medium.com/@khambhaytajaydip/android-unique-device-id-414aca1eaa09

```kotlin
var uniqueID = UUID.randomUUID().toString()
```

getAdvertisingIdInfo
https://developers.google.com/android/reference/com/google/android/gms/ads/identifier/AdvertisingIdClient

FID - FirebaseInstallations  getId() 
https://firebase.google.com/docs/reference/android/com/google/firebase/installations/FirebaseInstallations#getId()

more info & more methods in:
https://stackoverflow.com/questions/2785485/is-there-a-unique-android-device-id
https://stackoverflow.com/questions/2785485/is-there-a-unique-android-device-id?page=2
https://stackoverflow.com/questions/4468248/unique-id-of-android-device
https://ssaurel.medium.com/how-to-retrieve-an-unique-id-to-identify-android-devices-6f99fd5369eb
https://en.proft.me/2017/06/13/how-get-unique-id-identify-android-devices/
https://developer.android.com/training/articles/user-data-ids",['feature'], FF 
https://github.com/xbrowsersync/app/issues/448,wrong bookmark picked up from bookmarks toolbar,"<!--
This is the issue tracker for the xBrowserSync browser extensions and mobile app. If you would like to report an issue for the xBrowserSync API, please do so at https://github.com/xbrowsersync/api/issues/.

Alternatively, if you are a user and need to report an issue with a particular xBrowserSync service, please send us a message instead using the contact form at https://www.xbrowsersync.org/#contact.

Before you continue, please check the list of supported browsers/operating systems (https://github.com/xbrowsersync/app/wiki/Supported-browsers-and-operating-systems), known issues (https://github.com/xbrowsersync/app/wiki/Known-issues) and the FAQs (https://www.xbrowsersync.org/#faqs). Please do not create issues for unsupported browsers/platforms. If your issue is already covered in the existing documentation then it will be closed.

** Important note: I do not have time to chase people for information so if the form below is not completed adequately your issue will likely be closed without further consideration. Remember this is FOSS, if you're using it and want a bug to be fixed then do me the courtesy of completing the issue form properly.

Thanks for using xBrowserSync!
-->

**Describe the issue you are experiencing**
A clear and concise description of your issue:
Using sync 1.5.2 on a Win PC
I noticed some strange behavior in my Firefox  bookmark sync that I wasn't seeing in Chrome, so I disabled sync in FF and then reestablished the sync and the two sets of bookmarks matched.

I have most of my common bookmarks in the Bookmark toolbar.  I have a couple of individual bookmarks and then a series of folders.  If I move a bookmark from the first folder ( say the 12th entry) to the toolbar in front of that folder it looks good.  If I open up another browser after it syncs the bookmarks, the wrong bookmark appears in the tool bar.  Instead of the 12th entry from the first folder, it shows the 12th entry from the next folder to the right.
It tried it starting with Chrome and then open up Firefox, and also started with Firefox and then open Chrome and the same problem occurs.

Also if I move the entry back to its original position on one browser, like put the bookmark back in the first folder on the browser that originally moved it, the other browser syncs and moves its entry back to the second folder.

**How can the issue be reproduced?**
Steps to reproduce the behavior:

1. On Chrome/FF, I take an item in the first folder in the bookmarks toolbar and drag it up to the toolbar just before the folder.  
2. Open up FF/Chrome and the wrong bookmark appears in the toolbar.  It is the same number entry (12th down in this case), but from the next folder to the right in the toolbar instead of the first.


**Screenshots**
If applicable, add screenshots to help explain your problem:
Chrome move verizon bookmark to toolbar
![image](https://user-images.githubusercontent.com/129212273/228340273-8cfbec92-bd42-4a67-8c55-d8cdbb2ed99b.png)
After move
![image](https://user-images.githubusercontent.com/129212273/228340888-3ed2987c-45fc-4e60-82fc-eb53bc813fbc.png)
Bookmarks in the next folder to the right:
![image](https://user-images.githubusercontent.com/129212273/228341041-d0557423-36d2-45ba-a1e9-136247132491.png)

On firefox, bookmark from next folder to right displays:
![image](https://user-images.githubusercontent.com/129212273/228341657-39135a7a-6a20-4936-a1fb-653620942902.png)
and the original bookmark that was moved still remains in the first folder
![image](https://user-images.githubusercontent.com/129212273/228341874-5997fa58-3fbb-474f-a2fb-71b9be85cf34.png)


**Desktop browser**
Please complete the following information for all affected desktop browsers:

- OS: [e.g. Win10] Win 11
- Browser [e.g. Chrome, Firefox]  FF [111.0.1 (64-bit)] &  Chrome  [Version 111.0.5563.111]
- Version [e.g. v1.5.0] 1.5.2

**Mobile device**
Please complete the following information for all affected mobile devices:

- Device: [e.g. Samsung Galaxy S10]
- OS: [e.g. Android 9 Pie]
- Version [e.g. v1.5.0]

**Application log**
Please include the logs from the affected clients:

<details>
<summary>Log entries</summary>

```
Download the Application log from the Settings panel and paste the contents here.
```

</details>
[xbs_log_20230328151050_chrome.txt](https://github.com/xbrowsersync/app/files/11093363/xbs_log_20230328151050_chrome.txt)
[xbs_log_20230328151112_Firefox.txt](https://github.com/xbrowsersync/app/files/11093364/xbs_log_20230328151112_Firefox.txt)
",[], FF 
https://github.com/xmikos/SnooperStopper/issues/12,Causes battery drop after reboot,"I'm using CM13 and I have read https://github.com/xmikos/SnooperStopper/issues/8, but I have a different issue.

Because actually my device is _not_ encrypted. However the reboot option still works (as I expect it), but strange things happen when it is triggered.

Because actually my battery level drops of several percent after rebooting the device:
![snooperstopperreboot](https://cloud.githubusercontent.com/assets/11966684/15159132/528e2fc6-16f3-11e6-9448-64674f699052.png)

I could reproduce it too times (and only realized it was caused by this app the second time) and afterwards I had to [recalibrate my battery](https://android.stackexchange.com/questions/39746/is-there-an-efficient-way-to-calibrate-the-battery-than-using-some-apps).
As you can image I'm not really keen on reproducing this again...
",[],battery drop
https://github.com/xxv/SuperGenPass/issues/8,Memory Leak,"After a double rotation of the Super_Gen_Pass Activity there are in heap memory 2 instances more of:

class info.staticfree.SuperGenPass.Super_Gen_Pass @ 0x12c94800
class info.staticfree.SuperGenPass.VisualHash @ 0x12cbbc00

It should not be like this because the rotations return to the same GUI state and the memory should stay in the same state as well. It could be a symptom of a bad management of the onCreate-onDestroy lifecycle. 

I have encountered this problem on an Android emulator running 7.1.1 os version. ",[],memory leak
https://github.com/xloem/qrstream/issues/34,Activity lost state on screen rotation ,"Version: 1.1.4

Open the app, click on send file, select a file and restart the activity by rotating, the block(small text) updates to the next step.",[],lost state
https://github.com/SyntaxBlitz/PluckLock/issues/12,Make polling intervall configurable,"Like for the sensitivites, provide something like:
- very often (most secure but highest battery drain)
- often
- ...
- very rarely (less secure butlow battery drain)
- custom
",[],battery drain
https://github.com/foobnix/LibreraReader/issues/1212,Application unresponsive when cancelling opening a book.,"# Steps to reproduce
- Try to open a book. Preferably a large one, like the one attached.
- Wait a few seconds and cancel opening it, by pressing the x/cross icon inside of the ""Please wait"" message.
- A blank screen is shown. The application appears unresponsive. Sometimes, a system message might even appear recommending to kill the app. If you wait some time, librera will correctly close the book and come back to the library view.

If there is some reason that eludes me why closing books in such manner has to be slow, at the very least librera should indicate that it has not crashed. For example a new message ""Please wait, closing the book"" should appear.

 
[Reverend Insanity.zip](https://github.com/foobnix/LibreraReader/files/13726825/Reverend.Insanity.zip)
",[],unresponsive
https://github.com/opacapp/opacclient/issues/566,misuse of AsyncTask,"According to our research, there are misuses about the following AsyncTask class:
`de.geeksfactory.opacclient.frontend.LibraryListActivity.LoadLibrariesTask`

The problems are:
1. `LoadLibrariesTask` is an inner class of `LibraryListActivity`, which means it holds strong reference the Activity, which can lead to memory leak when the Activity is destroyed and the AsyncTask did not finish;
2. The instance of `LoadLibrariesTask` are not cancelled before the Activity is destroyed, which can lead to the wrong invocation of `onPostExecute()` if the Activity is destroyed
3. The `doInBackground()` did not check the status of AsyncTask. 

I think we can make following changes to fix the misuse problems:
1. `LoadLibrariesTask` should be a static inner class.
2. `loadLibrariesTask`, the instance of `LibraryListActivity` should invoke `cancel()` in the `onDestroy()` method of `LibraryListActivity` if it is not null
3. In the loop of `doInBackground()` method, check whether AsyncTask is cancelled via `isCancelled()`. If current AsyncTask is cancelled, jump out of the loop.

These are my suggestions above, thank you.",[],memory leak
https://github.com/Utazukin/Ichaival/issues/33,Data loss on double screen rotation,"Hi, this issue has a relation with #31.

We found failures similar in the activities:

- SettingsActivity: fullscreen timeout fragment disappears, server address fragment disappears, theme fragment disappears


<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159190370-c69117d2-c42d-43f8-9f90-769a58e1a837.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159190371-3582c410-8384-4514-922b-55ebc3346981.png"" width=20% height=20%>
</figure>

</div>



<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159190448-66ecd5cc-b6ae-484e-8dd2-ca7aade2bca8.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159190446-276e14af-24a9-4c52-83b8-89a01d93ac43.png"" width=20% height=20%>
</figure>

</div>



<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159190465-e2f9121f-d9a3-49dc-b1d6-fc04e9ebd472.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159190462-62710d32-717a-4957-9780-a7a130737734.png"" width=20% height=20%>
</figure>

</div>

- ArchiveList: changed the background screen, differences in view, information about the number of files disappears,  returned to the previous screen


<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159190502-a3f9cc5f-c750-468c-b556-5ba715ed7c14.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159190500-809855b9-41c7-4726-a10e-2582904fef4c.png"" width=20% height=20%>
</figure>

</div>




<div id=""ladoalado"" style=""display:flex;justify-content:center;"">

<figure id=""container"">Before and after double screen rotation<br>
<img src=""https://user-images.githubusercontent.com/3637419/159190587-16ce279d-7a23-40b6-b96f-4dbb44147dba.png"" width=20% height=20% >
</figure>

<figure id=""container"">
<img src=""https://user-images.githubusercontent.com/3637419/159190585-b30dc50b-2b75-4ba6-b11f-16f4c9019574.png"" width=20% height=20%>
</figure>

</div>



A data loss problem occurs when data is accidentally deleted or state variables are accidentally assigned with default or initial values. This issue is related to the activity's lifecycle (1). When a screen rotation occurs, the activity is destroyed and resumed. Data loss will happen if the developer does not save the variables before the destruction and restore them after creation. To avoid this, the developers have to implement both the logic necessary to save the activity state in the onSaveInstanceState() callback method and the logic to resume its state in the onRestoreInstanceState() callback method.
Another way to avoid data loss problems is to use the view model, designed to store and manage UI-related data in a lifecycle-conscious way (2).





Note:

- Double screen rotation: It is executed twice to reach a state that should be exactly the same as the screen before if no data loss occurred.
- A data loss problem occurs when data is accidentally deleted or state variables are accidentally assigned with default or initial values.





1. https://developer.android.com/guide/components/activities/activity-lifecycle 
2. https://developer.android.com/topic/libraries/architecture/viewmodel


",[],data loss
