commit_Link,commit_Title,commit_Description,issue_Id,issue_link,matched_keywords
https://github.com/wikimedia/apps-android-wikipedia/commit/328dfb22a9f3a5b99bf77b5d83da6375157687b1,"Rejigger order of certain settings, and finalize verbiage.","This separates the old ""storage and sync"" settings into two new
categories, ""sync"" and ""data usage"". It also creates an ""experimental""
category, and puts Offline Library into it.

This also finalizes the verbiage for the settings and the dialog boxes
for reading list actions when logging in and out.

Bug:T188298Bug:T183607Change-Id: I1f0dd183652d42b10e0a5f9f3ad66446f248c047",,,data usage
https://github.com/wikimedia/apps-android-wikipedia/commit/15523467c3d77cbd5091f227391b6b851bed8d41,Improve performance of sorting large lists.,"The sorting of the pages in a list is done by taking the title of each
page and stripping it of accents, and making it lowercase. These are kind
of expensive-ish operations, and when we have a list of 1000 pages, the
sort operation can actually cause a performance slowdown.

This patch adds a private member to the ReadingListPage class (as well as
the ReadingList class) that lazy-loads and caches the accent-normalized
title, so that during a sort operation it doesn't need to be computed more
than once.

Change-Id: Ic4f6408115f2d9b98fe3e5dae98743bccd51f2d9",,,slowdown
https://github.com/wikimedia/apps-android-wikipedia/commit/ac7d33da9dd69dcf5d50911729ac813255a45b9c,"Merge ""Tweak: Update Offline Library storage space used text""",,,,storage space
https://github.com/wikimedia/apps-android-wikipedia/commit/aa06c4c7dd7d6622592b8eb3dd9d5f10df6b121d,Tweak: Update Offline Library storage space used text,Bug:T173082Change-Id: I0012eb140eef12babd821e63489a1134fa204a31,,,storage space
https://github.com/wikimedia/apps-android-wikipedia/commit/ddd76bfe0e8bc0c3bf55b350259209122047950c,Prevent possible memory leak in OfflineManager.,"When searchForCompilations() is invoked, the Callback that is passed into
it can be an anonymous class belonging to an Activity.  When the
searchTask completes, it can technically hold on to a reference of
Callback indefinitely.

This patch explicitly sets searchTask to null as soon as the task itself
finishes, so that any references to the Callback (and thus references to
an Activity) are not held for longer than necessary.

Change-Id: I197dbabadae59bd93d1ac6e3adf49a2e4fd76acc",,,memory leak
https://github.com/wikimedia/apps-android-wikipedia/commit/c6dce7b789e9ea88f9f81709ead1138e2fec0656,"Merge ""Use megabytes instead of mebibytes for reading list data usage.""",,,,data usage
https://github.com/wikimedia/apps-android-wikipedia/commit/c0839f55e17c7175232d62c89c5fbeea8ad674f5,Use megabytes instead of mebibytes for reading list data usage.,Bug:T172386Change-Id: I3500e0da6ad7d2d066b0c8b3d3cd6b92a1da1677,,,data usage
https://github.com/wikimedia/apps-android-wikipedia/commit/953a7d1ef96db70b70be9dc84ca571e02ef86ee4,Update FileUtil read* methods,"The current Scanner-based implementation of readFile fails
persistently but for unknown reasons in Docker, throwing a
NoSuchElementException for some files.

This replaces both Scanner-based read* implementations with calls to
Commons I/O library functions, which should be more robust (and indeed
cause no trouble in Docker).

Commons I/O is added as a testing dependency only in order to avoid
increasing the APK size.

Change-Id: I6d034957c7a598d68de362394d21d5153b98d52f",,,apk size
https://github.com/wikimedia/apps-android-wikipedia/commit/f6ea084c1a5ea44a542a0c50e0925e5718549339,"Merge ""Fix possible memory leaks when destroying WebViews.""",,,,memory leak
https://github.com/wikimedia/apps-android-wikipedia/commit/5a94e869425f6ce98744f3b524abcef7ce4cf811,Fix possible memory leaks when destroying WebViews.,"Observed (and fixed) in at least APIs 18 and 22:
There seem to be specific circumstances when the WebView holds on to
certain View references, which in turn hold on to an Activity reference
indefinitely, causing a leak.

For example, if we navigate to the [[Obama]] article and then exit the
activity, the WebView holds on to an instance of `HTML5VideoView`, which
is presumably a container for a video object that's shown in the article.

There's a lot of conflicting information and workarounds for this on the
web, but a common thread seems to be that the WebView doesn't always
destroy its own view hierarchy correctly, and needs to be triggered
explicitly.

This patch adds a method to our ObservableWebView that does its best to
destroy itself, which includes:
- Clearing all listeners
- Removing itself from the Activity's view hierarchy
- Calling destroy() on itself, which does the actual work of
  uninitializing the WebView's internals, and relies on the WebView no
  longer being attached to a window.

Change-Id: I6dc550eec706c7a2041cdad61d55c00e4558c52d",,,memory leak
https://github.com/Pool-Of-Tears/GreenStash/commit/8c60e1cecbc90038341abeac5e8617ec002bc734,Show progress dialog when setting goal image,"cause image compression sometimes take good amount of time when setting larger images making UI unresponsive for sometime.

Also fixed cancel button color in cureency setting dialog.

Signed-off-by: starry69 <starry369126@outlook.com>",,,unresponsive
https://github.com/authpass/authpass/commit/491cd11380153b5bb1408f503647394887f48a85,override name for AppData storage.,,,,data storage
https://github.com/tirkarthi/NotificationDictionary/commit/cf30dae897c5e8a913f98acff222a46ab3b1fc40,Implement cdn for database download,"* Shrink apk size by using a CDN for downloading database instead of embedding in assets.
* Implement long press to share word and meaning.
* Fix crash regarding intent flag in latest android.
* Implement changelog and show them on launch.",,,apk size
https://github.com/tirkarthi/NotificationDictionary/commit/dd991eb178550faa1ced953853efc677d77fb058,Implement CDN for database download.,"* Shrink apk size by using a CDN for downloading database instead of embedding in assets.
* Implement long press to share word and meaning.
* Implement changelog and show them on launch.",,,apk size
https://github.com/AnySoftKeyboard/AnySoftKeyboard/commit/edc6579e12795591119211678685ed1774015289,fixing OOM retry mechanism,Change-Id: I26d20bdb49b7f530bca6fcee17a0e9232bc25bbb,,, oom 
https://github.com/OpenTracksApp/OpenTracks/commit/26f1261ac2939e334d8bb4005727b421cd5996ae,Fix memory leak in SectionResourceCursorAdapter.,,,,memory leak
https://github.com/OpenTracksApp/OpenTracks/commit/891005a65e1d11898075b828320a73f4701054e8,Fix memory leak in TrackDetailActivity due to TrackController.,,,,memory leak
https://github.com/OpenTracksApp/OpenTracks/commit/127fb2d648331c12c4ee21b38d9020a0390f4188,Fix comment on b32833d4588e,"- use Activity.showDialog to display dialogs
to avoid memory leaks when just calling
dialog.show, and to support rotation.",,,memory leak
https://github.com/OpenTracksApp/OpenTracks/commit/7ea573123b90721c264faf6b01c6d47b78489b12,Adding vacuum call for when a track is deleted (helps reclaim storage space).,… space).,,,storage space
https://github.com/OpenTracksApp/OpenTracks/commit/6b4ea7140446ca8aa28793f9d7b4368f8243e504,Enabling Proguard to reduce APK size.,,,,apk size
https://github.com/OpenTracksApp/OpenTracks/commit/0e623ebfeb1d8be721df74cab814cf0b1368c948,Fix a memory leak that was observed each time a recording session was stopped.,… stopped.,,,memory leak
https://github.com/ivpn/android-app/commit/47eaa33088a8cfae53b3d468f9ce6e6fd82e8bf6,Fix latency filter part 3,,,,latency
https://github.com/ivpn/android-app/commit/c2b21f7369e7d76bf79c8e5d235e6b9b12195913,Fix latency filter part 2,,,,latency
https://github.com/tuskyapp/Tusky/commit/9901376d383f4655afa8cbad8159d14117c96748,Move ExoPlayer initialization to a Dagger module and optimize its dependencies (,"…endencies (#4296)

Currently, ExoPlayer is initialized explicitly in `ViewMediaFragment`
with all its dependencies, including many that are not useful for
viewing Mastodon media attachments.

This pull request moves most ExoPlayer initialization and configuration
to a new Dagger module, and instead a `Provider<ExoPlayer>` factory is
injected in the Fragment so it can create new instances when needed.

The following ExoPlayer components will be configured:

- **Renderers**: all of them (audio, video, metadata, subtitles) except
for the `CameraMotionRenderer`.
- **Extractors**: FLAC, Wav, Mp4, Ogg, Matroska/WebM and MP3 containers,
to provide the same support as Firefox or Chrome browsers. Other
container formats that are either image formats (already covered by
Glide), not web-friendly or reserved for live streaming are skipped.
- **MediaSource**: only progressive download (through OkHttp) is
provided. Live streaming support using protocols like RTSP, MPEG/Dash or
HLS is skipped, because Mastodon servers don't use these protocols to
download attachments.

The Mastodon documentation mentions the [supported media formats for
attachments](https://docs.joinmastodon.org/user/posting/#media) and this
covers them and even more. The docs also mentions that the video and
audio files are transcoded to MP4 and MP3 upon upload but that was not
the case in the past (for example WebM was used) and it could change
again in the future.

Specifying these components manually allows reducing the APK size by
about 200 KB thanks to R8 shrinking.

There are also a few extra code changes:
- Remove the code specific to API < 24 since the min SDK of the app is
now 24.
- Add support for pausing a video when unplugging headphones.
- Specify the audio attributes according to content type to help the
Android audio mixer.",#4296,https://github.com/tuskyapp/Tusky/pull/4296,apk size
https://github.com/tuskyapp/Tusky/commit/722b75e5c2ff0e2eb87b87ab357cc3fecd141322,Optimize Proguard rules (,"Using saner defaults for R8 while reducing the app size even further.
- Add Kotlin compiler options to skip adding assertions in release
builds
- Remove `optimizations`, `optimizationpasses` and `dontpreverify` rules
that are ignored by R8
- Only keep runtime annotations by default. If other attributes are
needed by a specific library, these will already be provided by the
library rules (for example Retrofit or coroutines)
- Remove the obsolete rule allowing a View to reflectively call any
arbitrary public Activity method accepting a View as argument. This has
always been a bad practice and is not used in this project anyway
- Remove the rules related to enums. R8 already optimizes enums properly
out-of-the-box and keeping these rules may prevent some of these
optimizations
- Add support for the `@Keep` annotation. Even if it's not currently
used in the code base, it can be handy in the future
- Add a missing rule to prevent generic signature of `NetworkResult`
class from being removed in `MastodonApi` so Retrofit works
- Allow obfuscation and shrinking of `kotlin.coroutines.Continuation`,
matching the rule defined in the next release of Retrofit
- Remove the rule forcing the removal of `String.format()`. This method
is actually used in the code (and in third-party libraries) for other
things than logging so forcing its removal can do more harm than good.",#4291,https://github.com/tuskyapp/Tusky/pull/4291,app size
